# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
56305.99633747	-0.39853560	0.989925	0.000213	1.027829	0.000241	1.008876	0.000217
56306.01677036	-0.38914087	0.990923	0.000213	1.028819	0.000241	1.009893	0.000217
56306.03720326	-0.37974613	0.992888	0.000213	1.031081	0.000241	1.011896	0.000217
56306.05763615	-0.37035141	0.990678	0.000213	1.028462	0.000241	1.009644	0.000217
56306.07806905	-0.36095667	0.994552	0.000213	1.032764	0.000241	1.013592	0.000217
56306.09850194	-0.35156194	0.992935	0.000213	1.031018	0.000241	1.011944	0.000217
56306.11893484	-0.34216721	0.992881	0.000213	1.030790	0.000241	1.011889	0.000217
56306.13936783	-0.33277243	0.995973	0.000213	1.034260	0.000241	1.015040	0.000217
56306.15980063	-0.32337775	0.992404	0.000213	1.030232	0.000241	1.011403	0.000217
56306.18023362	-0.31398297	0.995295	0.000213	1.033329	0.000241	1.014350	0.000217
56306.20066652	-0.30458824	0.996090	0.000213	1.034267	0.000241	1.015159	0.000217
56306.22109931	-0.29519355	0.993485	0.000213	1.031357	0.000241	1.012505	0.000217
56306.24153231	-0.28579877	0.998139	0.000213	1.036470	0.000241	1.017248	0.000217
56306.26196521	-0.27640404	0.995696	0.000213	1.033769	0.000241	1.014758	0.000217
56306.28239800	-0.26700936	0.994021	0.000212	1.031729	0.000241	1.013051	0.000217
56306.30283100	-0.25761458	0.998017	0.000212	1.036230	0.000241	1.017123	0.000217
56306.32326390	-0.24821984	0.991584	0.000212	1.029012	0.000241	1.010567	0.000217
56306.34369670	-0.23882516	0.994261	0.000212	1.031868	0.000241	1.013295	0.000217
56306.36412969	-0.22943038	0.993256	0.000212	1.030716	0.000241	1.012271	0.000216
56306.38456249	-0.22003569	0.987386	0.000212	1.024112	0.000241	1.006289	0.000216
56306.40499549	-0.21064091	0.993520	0.000212	1.030885	0.000241	1.012541	0.000216
56306.42542839	-0.20124618	0.987073	0.000212	1.023623	0.000241	1.005970	0.000216
56306.44586118	-0.19185150	0.987196	0.000212	1.023788	0.000241	1.006095	0.000216
56306.46629418	-0.18245672	0.989804	0.000212	1.026602	0.000241	1.008753	0.000216
56306.48672708	-0.17306198	0.980855	0.000212	1.016530	0.000241	0.999633	0.000216
56306.50715998	-0.16366725	0.987083	0.000212	1.023525	0.000241	1.005980	0.000216
56306.52759288	-0.15427252	0.981725	0.000212	1.017370	0.000241	1.000520	0.000216
56306.54802578	-0.14487778	0.977107	0.000212	1.012203	0.000241	0.995813	0.000216
56306.56845878	-0.13548300	0.984893	0.000212	1.020896	0.000241	1.003748	0.000216
56306.58889158	-0.12608832	0.974428	0.000212	1.009006	0.000241	0.993083	0.000216
56306.60932448	-0.11669358	0.980102	0.000212	1.015511	0.000241	0.998865	0.000216
56306.65019038	-0.09790407	0.971419	0.000212	1.005524	0.000241	0.990016	0.000216
56306.67062318	-0.08850938	0.981751	0.000212	1.017299	0.000241	1.000546	0.000216
56306.69105618	-0.07911460	0.969710	0.000212	1.003424	0.000241	0.988275	0.000216
56306.71148908	-0.06971987	0.941951	0.000212	0.972035	0.000241	0.959984	0.000216
56306.73192188	-0.06032518	0.882750	0.000212	0.904664	0.000241	0.899650	0.000216
56306.75235488	-0.05093040	0.784858	0.000212	0.793391	0.000241	0.799884	0.000216
56306.77278779	-0.04153566	0.691047	0.000212	0.686966	0.000241	0.704277	0.000216
56306.79322069	-0.03214093	0.580834	0.000212	0.561634	0.000241	0.591954	0.000216
56306.81365359	-0.02274619	0.481908	0.000212	0.449290	0.000241	0.491134	0.000216
56306.83408649	-0.01335146	0.408826	0.000212	0.366293	0.000241	0.416653	0.000216
56306.85451950	-0.00395668	0.365103	0.000212	0.316456	0.000241	0.372092	0.000216
56306.87495230	0.00543801	0.374167	0.000212	0.326803	0.000241	0.381331	0.000216
56306.89538520	0.01483274	0.422849	0.000212	0.382125	0.000241	0.430944	0.000216
56306.91581810	0.02422748	0.506041	0.000212	0.476522	0.000241	0.515729	0.000216
56306.93625101	0.03362222	0.608146	0.000212	0.592621	0.000241	0.619789	0.000216
56306.95668401	0.04301700	0.714822	0.000212	0.713692	0.000241	0.728507	0.000216
56306.97711681	0.05241168	0.815885	0.000212	0.828466	0.000241	0.831505	0.000216
56306.99754972	0.06180642	0.900241	0.000212	0.924400	0.000241	0.917476	0.000216
56307.01798272	0.07120120	0.955851	0.000212	0.987509	0.000241	0.974150	0.000216
56307.03841553	0.08059589	0.980297	0.000212	1.015200	0.000241	0.999064	0.000216
56307.05884843	0.08999063	0.983413	0.000212	1.018817	0.000241	1.002240	0.000216
56307.07928144	0.09938541	0.980876	0.000212	1.015811	0.000241	0.999654	0.000216
56307.09971424	0.10878010	0.984300	0.000212	1.019798	0.000241	1.003144	0.000216
56307.12014715	0.11817484	0.984424	0.000212	1.019925	0.000241	1.003270	0.000216
56307.14058015	0.12756962	0.983688	0.000212	1.018929	0.000241	1.002520	0.000216
56307.16101296	0.13696431	0.988610	0.000212	1.024657	0.000241	1.007536	0.000216
56307.18144596	0.14635909	0.985903	0.000212	1.021527	0.000241	1.004778	0.000216
56307.20187887	0.15575383	0.988522	0.000212	1.024392	0.000241	1.007446	0.000216
56307.22231178	0.16514857	0.991273	0.000212	1.027650	0.000241	1.010250	0.000216
56307.24274468	0.17454330	0.987308	0.000212	1.023043	0.000241	1.006210	0.000216
56307.26317759	0.18393804	0.994245	0.000212	1.030876	0.000241	1.013279	0.000216
56307.28361050	0.19333278	0.992471	0.000212	1.028934	0.000241	1.011471	0.000216
56307.30404350	0.20272756	0.991147	0.000212	1.027277	0.000241	1.010122	0.000216
56307.32447631	0.21212225	0.999031	0.000212	1.036331	0.000241	1.018157	0.000216
56307.34490932	0.22151703	0.992247	0.000212	1.028617	0.000241	1.011243	0.000217
56307.36534223	0.23091177	0.997649	0.000212	1.034622	0.000241	1.016748	0.000217
56307.38577504	0.24030646	0.997151	0.000212	1.034131	0.000241	1.016241	0.000217
56307.40620804	0.24970124	0.992690	0.000212	1.029029	0.000241	1.011694	0.000217
56307.42664095	0.25909598	1.000879	0.000213	1.038234	0.000241	1.020040	0.000217
56307.44707376	0.26849067	0.993544	0.000213	1.030022	0.000241	1.012564	0.000217
56307.46750677	0.27788546	0.996502	0.000213	1.033210	0.000241	1.015579	0.000217
56307.48793968	0.28728020	0.998816	0.000213	1.035885	0.000241	1.017938	0.000217
56307.50837249	0.29667489	0.990322	0.000213	1.026293	0.000241	1.009281	0.000217
56307.52880550	0.30606967	0.996920	0.000213	1.033625	0.000241	1.016005	0.000217
56307.54923841	0.31546441	0.991983	0.000213	1.028068	0.000241	1.010974	0.000217
56307.56967132	0.32485915	0.990186	0.000213	1.026050	0.000241	1.009142	0.000217
56307.59010423	0.33425389	0.995106	0.000212	1.031495	0.000241	1.014156	0.000217
56307.61053714	0.34364863	0.987056	0.000212	1.022438	0.000241	1.005953	0.000217
56307.63097005	0.35304336	0.990886	0.000212	1.026748	0.000241	1.009855	0.000216
56307.65140296	0.36243810	0.989695	0.000212	1.025320	0.000241	1.008642	0.000216
56307.67183587	0.37183284	0.984350	0.000212	1.019336	0.000241	1.003194	0.000216
56307.69226878	0.38122758	0.990580	0.000212	1.026305	0.000241	1.009545	0.000216
56307.71270169	0.39062232	0.984640	0.000212	1.019541	0.000241	1.003491	0.000216
56307.73313470	0.40001710	0.984794	0.000212	1.019829	0.000240	1.003648	0.000216
56307.75356752	0.40941180	0.989304	0.000212	1.024760	0.000240	1.008244	0.000216
56307.77400043	0.41880654	0.981823	0.000212	1.016325	0.000240	1.000619	0.000216
56307.79443344	0.42820132	0.984560	0.000212	1.019472	0.000240	1.003409	0.000216
56307.81486625	0.43759601	0.978473	0.000212	1.012418	0.000240	0.997205	0.000216
56307.83529917	0.44699076	0.966383	0.000212	0.998770	0.000240	0.984884	0.000216
56307.85573218	0.45638554	0.963970	0.000212	0.995994	0.000240	0.982424	0.000216
56307.87616509	0.46578028	0.946458	0.000212	0.975955	0.000240	0.964577	0.000216
56307.89659791	0.47517498	0.940779	0.000211	0.969636	0.000240	0.958790	0.000216
56307.91703092	0.48456976	0.936535	0.000211	0.964699	0.000240	0.954464	0.000215
56307.93746383	0.49396450	0.927116	0.000211	0.953964	0.000240	0.944865	0.000215
56307.95789675	-0.49664076	0.932246	0.000211	0.959880	0.000239	0.950093	0.000215
56307.97832966	-0.48724602	0.934341	0.000211	0.962165	0.000239	0.952228	0.000215
56307.99876258	-0.47785128	0.940792	0.000211	0.969493	0.000239	0.958802	0.000215
56308.01919559	-0.46845649	0.956301	0.000211	0.987159	0.000239	0.974609	0.000215
56308.03962841	-0.45906180	0.960448	0.000211	0.991760	0.000239	0.978835	0.000215
56308.06006132	-0.44966706	0.973764	0.000211	1.006956	0.000239	0.992406	0.000215
56308.08049434	-0.44027227	0.983050	0.000211	1.017508	0.000239	1.001870	0.000215
56308.10092715	-0.43087758	0.986484	0.000211	1.021262	0.000240	1.005370	0.000215
56308.12136017	-0.42148279	0.994426	0.000211	1.030427	0.000240	1.013463	0.000215
56308.14179308	-0.41208805	0.991544	0.000211	1.027023	0.000240	1.010526	0.000215
56308.16222590	-0.40269335	0.991809	0.000211	1.027335	0.000240	1.010796	0.000215
56308.18265892	-0.39329856	0.994966	0.000211	1.030959	0.000240	1.014014	0.000216
56308.20309183	-0.38390383	0.991445	0.000212	1.026839	0.000240	1.010426	0.000216
56308.22352465	-0.37450913	0.994218	0.000212	1.030079	0.000240	1.013251	0.000216
56308.24395767	-0.36511434	0.996398	0.000212	1.032546	0.000240	1.015474	0.000216
56308.26439048	-0.35571965	0.992263	0.000212	1.027700	0.000240	1.011259	0.000216
56308.28482340	-0.34632490	0.998185	0.000212	1.034567	0.000240	1.017294	0.000216
56308.30525642	-0.33693012	0.997425	0.000212	1.033659	0.000240	1.016520	0.000216
56308.32568924	-0.32753542	1.003965	0.000212	1.041045	0.000240	1.023185	0.000216
56308.34612225	-0.31814063	1.008838	0.000212	1.046678	0.000241	1.028152	0.000216
56308.36655517	-0.30874589	1.000303	0.000212	1.036814	0.000241	1.019453	0.000216
56308.38698809	-0.29935115	1.004393	0.000212	1.041508	0.000241	1.023621	0.000216
56308.40742101	-0.28995641	1.005751	0.000212	1.043129	0.000241	1.025005	0.000216
56308.42785393	-0.28056166	0.997965	0.000212	1.034088	0.000241	1.017070	0.000216
56308.44828685	-0.27116692	1.005699	0.000212	1.042931	0.000241	1.024952	0.000217
56308.46871977	-0.26177218	0.999155	0.000213	1.035571	0.000241	1.018283	0.000217
56308.48915269	-0.25237743	0.998372	0.000213	1.034490	0.000241	1.017485	0.000217
56308.50958571	-0.24298264	1.004138	0.000213	1.041180	0.000241	1.023362	0.000217
56308.53001863	-0.23358790	0.994370	0.000213	1.030083	0.000241	1.013406	0.000217
56308.55045145	-0.22419321	1.006161	0.000211	1.043379	0.000240	1.025423	0.000215
56308.57088447	-0.21479842	0.998983	0.000210	1.035331	0.000238	1.018107	0.000214
56308.59131739	-0.20540367	0.995157	0.000209	1.030914	0.000237	1.014209	0.000213
56308.61175021	-0.19600898	1.002200	0.000207	1.038875	0.000235	1.021386	0.000211
56308.63218323	-0.18661419	0.990583	0.000206	1.025779	0.000233	1.009547	0.000210
56308.65261615	-0.17721944	0.992525	0.000204	1.027843	0.000232	1.011527	0.000208
56308.67304898	-0.16782474	0.991373	0.000203	1.026541	0.000230	1.010352	0.000207
56308.69348200	-0.15842995	0.984095	0.000201	1.018323	0.000228	1.002935	0.000205
56308.71391492	-0.14903521	0.991015	0.000200	1.026048	0.000227	1.009987	0.000204
56308.73434794	-0.13964042	0.983228	0.000198	1.017312	0.000225	1.002051	0.000202
56308.75478076	-0.13024573	0.983521	0.000197	1.017627	0.000223	1.002350	0.000201
56308.77521369	-0.12085098	0.986143	0.000195	1.020426	0.000222	1.005022	0.000199
56308.79564671	-0.11145619	0.978475	0.000194	1.011908	0.000220	0.997207	0.000198
56308.81607953	-0.10206149	0.983036	0.000192	1.016984	0.000218	1.001856	0.000196
56308.83651246	-0.09266674	0.980772	0.000191	1.014405	0.000217	0.999548	0.000195
56308.85694538	-0.08327200	0.977030	0.000189	1.010231	0.000215	0.995735	0.000193
56308.87737830	-0.07387726	0.967675	0.000188	0.999472	0.000213	0.986200	0.000191
56308.89781123	-0.06448251	0.912804	0.000186	0.937149	0.000211	0.930279	0.000190
56308.91824415	-0.05508777	0.833801	0.000185	0.847530	0.000209	0.849763	0.000188
56308.93867708	-0.04569302	0.738883	0.000183	0.739484	0.000208	0.753029	0.000187
56308.95911010	-0.03629823	0.628533	0.000181	0.614203	0.000206	0.640565	0.000185
56308.97954293	-0.02690353	0.526295	0.000180	0.498122	0.000204	0.536371	0.000183
56308.99997585	-0.01750879	0.439369	0.000178	0.399241	0.000202	0.447781	0.000182
56309.02040888	-0.00811399	0.379264	0.000176	0.331065	0.000200	0.386525	0.000180
56309.04084170	0.00128070	0.367870	0.000178	0.318085	0.000202	0.374913	0.000182
56309.06127463	0.01067545	0.397769	0.000180	0.351940	0.000204	0.405384	0.000183
56309.08170765	0.02007024	0.466729	0.000181	0.430408	0.000206	0.475665	0.000185
56309.10214058	0.02946499	0.566921	0.000183	0.544125	0.000208	0.577774	0.000187
56309.12257351	0.03885973	0.667260	0.000185	0.658086	0.000209	0.680034	0.000188
56309.14300643	0.04825448	0.777383	0.000186	0.783315	0.000211	0.792266	0.000190
56309.16343936	0.05764922	0.867632	0.000188	0.885677	0.000213	0.884243	0.000191
56309.18387239	0.06704402	0.934456	0.000189	0.961704	0.000215	0.952345	0.000193
56309.20430522	0.07643872	0.982629	0.000191	1.016455	0.000217	1.001440	0.000195
56309.22473814	0.08583346	0.980404	0.000192	1.013755	0.000218	0.999173	0.000196
56309.24517117	0.09522826	0.984869	0.000194	1.018947	0.000220	1.003724	0.000198
56309.26560400	0.10462296	0.987960	0.000195	1.022372	0.000222	1.006874	0.000199
56309.28603693	0.11401770	0.981455	0.000197	1.014944	0.000223	1.000245	0.000201
56309.30646996	0.12341250	0.990989	0.000198	1.025875	0.000225	1.009961	0.000202
56309.32690278	0.13280719	0.986749	0.000200	1.020953	0.000227	1.005640	0.000204
56309.34733581	0.14220199	0.986998	0.000201	1.021197	0.000228	1.005894	0.000205
56309.36776874	0.15159674	0.994171	0.000203	1.029493	0.000230	1.013203	0.000207
56309.38820157	0.16099144	0.987603	0.000204	1.021884	0.000232	1.006510	0.000208
56309.40863460	0.17038623	0.993530	0.000206	1.028682	0.000233	1.012551	0.000210
56309.42906753	0.17978098	0.992905	0.000207	1.028035	0.000235	1.011914	0.000211
56309.44950036	0.18917568	0.990503	0.000209	1.025118	0.000237	1.009466	0.000213
56309.46993339	0.19857047	0.998696	0.000210	1.034534	0.000238	1.017815	0.000214
56309.49036632	0.20796522	0.994052	0.000211	1.029204	0.000240	1.013082	0.000215
56309.51079925	0.21735997	0.995188	0.000213	1.030436	0.000241	1.014240	0.000217
56309.53123218	0.22675472	1.000531	0.000213	1.036653	0.000241	1.019686	0.000217
56309.55166511	0.23614946	0.993780	0.000213	1.028878	0.000241	1.012806	0.000217
56309.57209805	0.24554422	0.999308	0.000213	1.035163	0.000241	1.018439	0.000217
56309.59253098	0.25493896	0.996653	0.000213	1.032213	0.000241	1.015733	0.000217
56309.63339684	0.27372846	1.001049	0.000213	1.037095	0.000241	1.020213	0.000217
56309.65382977	0.28312321	0.993370	0.000213	1.028433	0.000241	1.012388	0.000217
56309.67426271	0.29251796	0.997666	0.000212	1.033147	0.000241	1.016765	0.000217
56309.69469574	0.30191275	0.998851	0.000212	1.034608	0.000241	1.017973	0.000217
56309.71512857	0.31130745	0.991063	0.000212	1.025684	0.000241	1.010036	0.000216
56309.73556160	0.32070225	0.997312	0.000212	1.032758	0.000241	1.016405	0.000216
56309.75599454	0.33009700	0.990914	0.000212	1.025560	0.000241	1.009884	0.000216
56309.77642737	0.33949170	0.990255	0.000212	1.024737	0.000241	1.009212	0.000216
56309.79686041	0.34888650	0.994097	0.000212	1.029112	0.000241	1.013128	0.000216
56309.81729334	0.35828124	0.986261	0.000212	1.020314	0.000241	1.005142	0.000216
56309.83772617	0.36767595	0.991444	0.000212	1.026032	0.000241	1.010425	0.000216
56309.85815921	0.37707074	0.988705	0.000212	1.023021	0.000241	1.007633	0.000216
56309.87859214	0.38646549	0.984930	0.000212	1.018787	0.000241	1.003786	0.000216
56309.89902518	0.39586029	0.990546	0.000212	1.025062	0.000241	1.009510	0.000216
56309.91945801	0.40525499	0.985275	0.000212	1.019141	0.000240	1.004137	0.000216
56309.93989095	0.41464974	0.986263	0.000212	1.020322	0.000240	1.005145	0.000216
56309.96032398	0.42404454	0.988069	0.000212	1.022191	0.000240	1.006985	0.000216
56309.98075682	0.43343924	0.979902	0.000212	1.013063	0.000240	0.998662	0.000216
56310.00118976	0.44283400	0.975382	0.000212	1.007864	0.000240	0.994055	0.000216
56310.02162279	0.45222879	0.966171	0.000212	0.997330	0.000240	0.984667	0.000216
56310.04205563	0.46162349	0.952394	0.000212	0.981820	0.000240	0.970627	0.000216
56310.06248857	0.47101825	0.946770	0.000212	0.975294	0.000240	0.964896	0.000216
56310.08292160	0.48041304	0.936757	0.000212	0.963970	0.000240	0.954691	0.000216
56310.10335444	0.48980775	0.930670	0.000212	0.957101	0.000240	0.948487	0.000216
56310.12378748	0.49920254	0.932842	0.000212	0.959468	0.000241	0.950701	0.000216
56310.14422041	-0.49140271	0.931857	0.000212	0.958392	0.000241	0.949696	0.000216
56310.16465335	-0.48200796	0.940016	0.000212	0.967670	0.000241	0.958012	0.000216
56310.18508629	-0.47261320	0.952798	0.000212	0.982091	0.000241	0.971039	0.000216
56310.20551913	-0.46321850	0.955837	0.000212	0.985631	0.000241	0.974135	0.000216
56310.22595207	-0.45382375	0.974460	0.000212	1.006770	0.000241	0.993116	0.000216
56310.24638511	-0.44442895	0.978007	0.000212	1.010705	0.000241	0.996731	0.000216
56310.26681805	-0.43503420	0.985896	0.000212	1.019796	0.000241	1.004770	0.000216
56310.28725098	-0.42563945	0.997043	0.000212	1.032330	0.000241	1.016131	0.000216
56310.30768392	-0.41624470	0.988839	0.000212	1.023006	0.000241	1.007769	0.000216
56321.68886659	-0.18335165	0.988840	0.000213	1.022138	0.000241	1.002669	0.000216
56321.70929977	-0.17395679	0.992325	0.000213	1.025942	0.000241	1.006180	0.000216
56321.72973274	-0.16456202	0.983129	0.000213	1.015223	0.000241	0.996833	0.000216
56321.75016592	-0.15516716	0.989020	0.000213	1.021887	0.000241	1.002785	0.000216
56321.77059900	-0.14577234	0.984835	0.000213	1.016937	0.000241	0.998519	0.000216
56321.79103198	-0.13637757	0.981257	0.000213	1.012650	0.000241	0.994870	0.000216
56321.81146516	-0.12698271	0.986625	0.000213	1.018648	0.000241	1.000290	0.000216
56321.83189824	-0.11758789	0.979629	0.000213	1.010518	0.000241	0.993176	0.000216
56321.85233122	-0.10819312	0.981538	0.000213	1.012531	0.000241	0.995090	0.000216
56321.87276440	-0.09879826	0.982625	0.000213	1.013722	0.000241	0.996170	0.000216
56321.89319748	-0.08940344	0.977246	0.000213	1.007354	0.000241	0.990696	0.000216
56321.91363046	-0.08000867	0.975829	0.000213	1.005658	0.000241	0.989237	0.000216
56321.93406364	-0.07061381	0.949058	0.000213	0.975230	0.000241	0.962077	0.000216
56321.95449672	-0.06121900	0.885916	0.000213	0.903210	0.000241	0.898050	0.000216
56321.97492991	-0.05182413	0.801703	0.000213	0.807487	0.000241	0.812666	0.000216
56321.99536289	-0.04242936	0.698661	0.000213	0.690386	0.000241	0.708200	0.000216
56322.01579597	-0.03303454	0.592960	0.000213	0.570059	0.000241	0.601043	0.000216
56322.03622905	-0.02363973	0.492260	0.000213	0.455689	0.000241	0.498959	0.000215
56322.05666213	-0.01424491	0.413575	0.000213	0.366155	0.000241	0.419194	0.000215
56322.07709522	-0.00485009	0.369840	0.000213	0.316314	0.000241	0.374857	0.000215
56322.09752830	0.00454473	0.373058	0.000213	0.319986	0.000241	0.378111	0.000215
56322.11796138	0.01393955	0.417236	0.000213	0.369988	0.000241	0.422877	0.000215
56322.13839457	0.02333441	0.501166	0.000213	0.465233	0.000241	0.507932	0.000215
56322.15882765	0.03272923	0.600676	0.000213	0.578258	0.000241	0.608772	0.000215
56322.17926064	0.04212400	0.708536	0.000213	0.700565	0.000241	0.718070	0.000215
56322.19969382	0.05151887	0.813957	0.000213	0.820299	0.000241	0.824892	0.000215
56322.22012691	0.06091369	0.891622	0.000213	0.908545	0.000241	0.903582	0.000215
56322.24055989	0.07030846	0.961530	0.000213	0.987711	0.000241	0.974407	0.000215
56322.26099308	0.07970332	0.984623	0.000213	1.013962	0.000241	0.997788	0.000215
56322.28142616	0.08909814	0.984393	0.000213	1.013643	0.000241	0.997534	0.000215
56322.30185915	0.09849292	0.994966	0.000213	1.025500	0.000241	1.008227	0.000216
56322.32229233	0.10788778	0.984591	0.000213	1.013699	0.000241	0.997693	0.000216
56322.34272542	0.11728260	0.993730	0.000213	1.024000	0.000241	1.006932	0.000216
56322.36315861	0.12667747	0.992329	0.000213	1.022273	0.000241	1.005491	0.000216
56322.38359159	0.13607224	0.989689	0.000213	1.019329	0.000241	1.002795	0.000216
56322.40402468	0.14546706	1.000762	0.000213	1.031739	0.000241	1.013993	0.000216
56322.42445787	0.15486193	0.994469	0.000213	1.024553	0.000241	1.007596	0.000216
56322.44489086	0.16425670	0.998906	0.000213	1.029623	0.000242	1.012071	0.000216
56322.46532394	0.17365152	1.002274	0.000213	1.033242	0.000242	1.015462	0.000216
56322.48575713	0.18304638	0.994256	0.000213	1.024111	0.000242	1.007317	0.000216
56322.50619012	0.19244116	1.003660	0.000213	1.034810	0.000242	1.016824	0.000216
56322.52662321	0.20183598	0.998842	0.000213	1.029168	0.000242	1.011921	0.000216
56322.54705640	0.21123085	0.999566	0.000213	1.030043	0.000242	1.012634	0.000216
56322.56748939	0.22062562	1.005567	0.000213	1.036783	0.000242	1.018693	0.000216
56322.58792258	0.23002049	0.998520	0.000213	1.028638	0.000242	1.011533	0.000216
56322.60835567	0.23941531	1.004446	0.000213	1.035476	0.000242	1.017515	0.000216
56322.62878876	0.24881013	1.003033	0.000213	1.033740	0.000242	1.016063	0.000216
56322.64922185	0.25820495	0.999681	0.000213	1.029838	0.000242	1.012646	0.000216
56322.66965494	0.26759977	1.005178	0.000213	1.036133	0.000242	1.018194	0.000216
56322.69008803	0.27699459	1.001838	0.000213	1.032211	0.000242	1.014790	0.000216
56322.71052112	0.28638942	1.003087	0.000213	1.033622	0.000242	1.016034	0.000216
56322.73095421	0.29578424	1.004289	0.000213	1.035032	0.000242	1.017231	0.000216
56322.75138731	0.30517906	0.997940	0.000213	1.027686	0.000242	1.010779	0.000216
56322.77182040	0.31457388	1.001394	0.000213	1.031578	0.000242	1.014257	0.000216
56322.81268658	0.33336353	0.994699	0.000213	1.023775	0.000242	1.007435	0.000216
56322.83311968	0.34275835	0.998823	0.000213	1.028488	0.000242	1.011591	0.000216
56322.85355277	0.35215317	0.993669	0.000213	1.022578	0.000241	1.006351	0.000216
56322.87398596	0.36154804	0.994706	0.000213	1.023629	0.000241	1.007381	0.000215
56322.89441896	0.37094282	0.996764	0.000213	1.026130	0.000241	1.009445	0.000215
56322.91485205	0.38033764	0.991186	0.000213	1.019685	0.000241	1.003776	0.000215
56322.93528525	0.38973251	0.994794	0.000213	1.023671	0.000241	1.007410	0.000215
56322.95571824	0.39912729	0.992321	0.000212	1.020960	0.000241	1.004885	0.000215
56322.97615144	0.40852216	0.989488	0.000212	1.017602	0.000241	1.001996	0.000215
56322.99658453	0.41791698	0.993052	0.000212	1.021659	0.000241	1.005585	0.000215
56323.01701753	0.42731176	0.988205	0.000212	1.016204	0.000241	1.000657	0.000215
56323.03745072	0.43670663	0.983641	0.000212	1.010900	0.000241	0.996016	0.000215
56323.05788382	0.44610145	0.978177	0.000212	1.004747	0.000240	0.990463	0.000215
56323.07831681	0.45549623	0.964524	0.000212	0.989281	0.000240	0.976619	0.000215
56323.09875001	0.46489110	0.958988	0.000212	0.982818	0.000240	0.970994	0.000214
56323.11918311	0.47428592	0.947766	0.000212	0.970201	0.000240	0.959613	0.000214
56323.13961630	0.48368079	0.937307	0.000212	0.958287	0.000240	0.949005	0.000214
56323.16004930	0.49307557	0.938107	0.000212	0.959144	0.000240	0.949795	0.000214
56323.18048240	-0.49752960	0.933816	0.000211	0.954323	0.000240	0.945433	0.000214
56323.20091560	-0.48813473	0.939399	0.000211	0.960521	0.000240	0.951067	0.000214
56323.22134859	-0.47873996	0.951428	0.000211	0.974196	0.000240	0.963226	0.000214
56323.24178169	-0.46934513	0.956648	0.000211	0.980221	0.000240	0.968491	0.000214
56323.26221489	-0.45995026	0.971500	0.000211	0.996919	0.000240	0.983509	0.000214
56323.28264799	-0.45055543	0.980889	0.000211	1.007686	0.000240	0.992994	0.000214
56323.30308099	-0.44116065	0.985368	0.000211	1.012750	0.000240	0.997508	0.000214
56323.32351409	-0.43176583	1.001177	0.000212	1.030525	0.000240	1.013493	0.000214
56323.34394729	-0.42237096	0.995768	0.000212	1.024494	0.000240	1.007998	0.000214
56323.36438039	-0.41297613	1.001032	0.000212	1.030481	0.000240	1.013307	0.000214
56323.38481349	-0.40358131	1.005444	0.000212	1.035371	0.000241	1.017753	0.000215
56323.40524649	-0.39418653	0.996508	0.000212	1.025265	0.000241	1.008688	0.000215
56323.42567969	-0.38479165	1.007208	0.000212	1.037332	0.000241	1.019499	0.000215
56323.44611279	-0.37539683	1.001080	0.000212	1.030298	0.000241	1.013277	0.000215
56323.46654579	-0.36600205	1.002119	0.000212	1.031575	0.000241	1.014309	0.000215
56323.48697900	-0.35660717	1.009056	0.000212	1.039369	0.000241	1.021311	0.000215
56323.50741210	-0.34721235	0.999253	0.000213	1.028156	0.000241	1.011369	0.000215
56323.52784510	-0.33781757	1.010369	0.000213	1.040875	0.000241	1.022600	0.000215
56323.54827830	-0.32842270	1.005159	0.000213	1.034759	0.000241	1.017308	0.000215
56323.56871141	-0.31902787	1.003300	0.000213	1.032713	0.000242	1.015407	0.000215
56323.58914461	-0.30963299	1.012464	0.000213	1.043193	0.000242	1.024662	0.000216
56323.60957761	-0.30023821	1.001750	0.000213	1.030763	0.000242	1.013800	0.000216
56323.63001072	-0.29084338	1.008101	0.000213	1.038076	0.000242	1.020208	0.000216
56323.65044392	-0.28144851	1.007935	0.000213	1.037919	0.000242	1.020020	0.000216
56323.67087692	-0.27205373	1.003235	0.000213	1.032411	0.000242	1.015245	0.000216
56323.69131003	-0.26265890	1.011009	0.000214	1.041321	0.000242	1.023093	0.000216
56323.71174323	-0.25326403	1.002818	0.000214	1.031972	0.000242	1.014785	0.000216
56323.73217624	-0.24386925	1.006098	0.000214	1.035547	0.000243	1.018084	0.000216
56323.75260944	-0.23447437	1.004768	0.000213	1.034142	0.000241	1.016719	0.000215
56323.77304255	-0.22507954	0.999490	0.000211	1.028018	0.000240	1.011360	0.000214
56323.79347555	-0.21568477	1.003852	0.000210	1.032969	0.000238	1.015754	0.000212
56323.81390876	-0.20628989	0.998533	0.000209	1.027026	0.000237	1.010353	0.000211
56323.83434187	-0.19689506	0.998389	0.000207	1.026673	0.000235	1.010189	0.000210
56323.85477497	-0.18750023	0.998431	0.000206	1.026814	0.000234	1.010213	0.000209
56323.87520808	-0.17810540	0.995383	0.000205	1.023330	0.000232	1.007110	0.000207
56323.89564119	-0.16871057	0.995435	0.000204	1.023224	0.000231	1.007144	0.000206
56323.91607430	-0.15931574	0.985359	0.000202	1.011813	0.000229	0.996931	0.000205
56323.93650740	-0.14992092	0.991687	0.000201	1.019030	0.000228	1.003315	0.000203
